,index,date,time,user_name,text,retweeted,preprocessed_text
4998,3146,08/03/2018,03:58,prodmyg,MY CURRYS CAME IN AND THEYRE SO SEXCI I LOVE THEM,False,
4999,3147,08/03/2018,04:12,jaypro7695,@PaulTweetsRIP @Handsome_Jake_ His age 25 season is noticeably better than Steph currys,False,
5000,3148,08/03/2018,04:54,ThatKidGalvan,Currys shoes are bad. Culture II was bad. Two negatives make a positive though and these are awesome. ,False,
5003,3151,08/03/2018,06:16,pastrychefbourn,@RangemasterUK @curryspcworld Hi @RangemasterUK I have detailed you a very long message and my mother's contact details. Please contact her she is more then happy to talk to you.,False,
5006,3154,08/03/2018,06:42,STUDIOLIFEMAG,"The Making of Denzel Curry's ""Ultimate"" With @RONNYJLISTENUP  #STUDIOLIFE,",False,
5008,3156,08/03/2018,06:55,Klytorian,Steph Currys daughter is child goals,False,
5009,3157,08/03/2018,07:18,ComeBackNige,@Todddy26 @curryspcworld What's the point in sending details. They'll still offer repair which is shite. Just replace it and send the faulty product back to your supplier. It's the manufacturers fault. Get them to replace it. You buy so much stock from them that they should bend over backwards for you.,False,
5011,3159,08/03/2018,07:40,OCRegSports,ICYMI: No. 3 seed @UCIwbb ran into UCR senior guard Michelle Curry on the wrong night ... and the No. 6 seed Highlanders moved on to the @BigWestWBB semis. ,False,
5012,3160,08/03/2018,07:40,derf___,Too many Amber Roses &amp; Kim Ks…not enough Ayesha Currys &amp; Gabrielle Unions,False,
5014,3162,08/03/2018,07:59,Hertsdecorator,@curryspcworld really poor service from you guys once again. Ordered an integrated dishwasher through your call centre on Tuesday. Told it would ge delivered today. Got an email saying Saturday now. Order Ref CUR1851376587. Explain why the delay please?,False,
5015,3163,08/03/2018,08:06,db_1308,@Lizzie_Supports @AbsMerali @curryspcworld @TeamKnowhowUK @DCSebJ Happy anniversary Lizzie,False,
5016,3164,08/03/2018,08:07,db_1308,@Lizzie_Supports @AbsMerali @curryspcworld @TeamKnowhowUK @DCSebJ Sorry Lizzie I meant abs,False,
5017,3165,08/03/2018,08:13,BellaAmberton,"@curryspcworld thanks for telling me my repair was back in your store 3 days ago, lovely customer service ",False,
5018,3166,08/03/2018,08:25,bigcallumyaknow,My PC's gone mad. ,False,
5021,3169,08/03/2018,08:38,ecrtraffic,"Slow moving traffic due to an earlier accident on the N3 westbound towards Mooi River, between Tweedie and Currys post. #KZNTraffic",False,
5022,3170,08/03/2018,08:39,BulldozerDan,@curryspcworld your level of service demands you fall into administration. I am baffled how you are still trading when you can't fulfil a delivery for the 5th time.,False,
5023,3171,08/03/2018,08:42,CNDHook,"@curryspcworld 
I purchased a laptop from you in early Ja. I now see that monthly payments are leaving my bank account for ""product support ag"". Could you please clarify.",False,
5026,3174,08/03/2018,09:11,Claire05W,@plasticscouse07 @curryspcworld Bit like #bensonsforbeds,False,
5028,3176,08/03/2018,09:20,Techscheme,"What can I get with Techscheme?
Over 5000 products available from our Apple store or directly from Currys PC World.
Find out more:  ",False,
5029,3177,08/03/2018,09:20,2006kean,@LuchaElRaff over ear is the way to go. You can get comfortable pairs that go right over your ears. I found a pair of wireless bosch geadphones in currys that go totally over mine. noise cancelling as well so theyre my next pair. theyre like £300 mind,False,
5030,3178,08/03/2018,09:21,MeAMumAndMore,"@DPD_UK where is my parcel from @curryspcworld ? I paid for next day delivery so it should have arrived on Thursday 1st. I can forgive it being delayed as it snowed that day but it's a WHOLE WEEK LATE now. Communications have been shocking, and no follow through on revised dates!",False,
5032,3180,08/03/2018,09:26,mikeando90,"@curryspcworld Disappointed that the day before the S9+ goes on sale, all phone stock seems to have disappeared throughout the country. Any update of when they will be back in stock? Really wanted it on launch day :( #GalaxyS9 #nostock #customerservice",False,
5033,3181,08/03/2018,09:28,ukdealsonline,Trade in and save £150 when you buy this Samsung QuickDrive washing machine plus free installation and recycling Vendor: Currys PC World Extra 1: TRADE150 Trade in and save... - #CouponsCodes #VoucherCodes #Deals #Sales #OnlineOffers #Shopping ,False,
5034,3182,08/03/2018,09:28,ukoffersonline,Trade in and save £150 when you buy this Samsung QuickDrive washing machine plus free installation and recycling Vendor: Currys PC World Extra 1: TRADE150 Trade in and save... - #CouponsCodes #VoucherCodes #Deals #Sales #OnlineOffers #Shopping ,False,
5035,3183,08/03/2018,09:28,netstartraffic,#KZNTraffic Severe delays of 71 minutes on N3 northbound between Main Rd and Currys Post Rd. Average speed 10 kph. ,False,
5038,3186,08/03/2018,09:43,adriennecohen,@curryspcworld Please can you tell me why you are taking £9.50 out of my bank account every month. I do not recall giving you permission for this.,False,
5039,3187,08/03/2018,09:46,jessops_help,"@AndrewWilliams9 Hi Andrew, We match with our main competitors - Currys, John Lewis, Wex Photographic, Park Camera, Argos, PC World. However, send any price match requests through to cs@jessops.com and we'll gladly take a look &amp; see what we can do.",False,
5040,3188,08/03/2018,09:52,netstartraffic,"#KZNTraffic Congestion: N3 eastbound between Currys Post Rd and Main Rd, ave speed 5km/h (119min delays)",False,
5041,3189,08/03/2018,09:56,ecrtraffic,Update: Accident recovery in progress on the N3 westbound between Tweedie and Currys Post towards Mooi River causing prolonged slow moving traffic. #KZNTraffic,False,
5042,3190,08/03/2018,09:57,PaulRiley,"@TeamKnowhowUK Hi Jack too late I've brought a newer model from a different store, it was the attitude from the manager 'Paul' at Currys Enfield that shocked me, rest of staff were fine",False,
5043,3191,08/03/2018,10:01,MrAnthonyRudd,"@curryspcworld customer service, I’m still waiting to be contacted after yet another customer service failure.  My previous three orders have all had failings.  Not a great track record.",False,
5044,3192,08/03/2018,10:06,WiganCurrys,Treat Mum with tech this Mother’s Day #Tech #Mothersday #IWD2018 #Wigan #CurrysPCWorld ,False,
5045,3193,08/03/2018,10:09,WiganCurrys,We compare you save #Winner #Phone #Broadband #Tv #Energy #Gas #Electric #saving #Sky #Virgin #TalkTalk #First utility #Wigan #CurrysPCWorld #Cashback ask in store for details ,False,
5046,3194,08/03/2018,10:10,WiganCurrys,Half price installation on built in #Savings #Wigan #CurrysPCWorld ,False,
5047,3195,08/03/2018,10:11,WiganCurrys,FLASH SALE #Wigan #Tech #Sale #CurrysPCWorld Must end Monday ! ,False,
5049,3197,08/03/2018,10:16,Laird_McDonald,This much packaging for a mouse @curryspcworld ? Really? ,False,
5051,3199,08/03/2018,10:17,WiganCurrys,#Landlord #CurrysPCWorld #Business Ask in store for Shell our business advisor to find out more #Wigan ,False,
5052,3200,08/03/2018,10:19,WiganCurrys,#FLASH #SALE #Business #CurrysPCWorld business customers we have a full range of products available through Currys PCWorld Business ask in store for more details #Wigan ,False,
5053,3201,08/03/2018,10:25,Floriesms,"@curryspcworld hi I got some @Urbanears headphones replaced about a year ago because the originals broke suddenly at the hinge, the same thing had happened to the replacement pair, can I get these replaced or repaired?",False,
5054,3202,08/03/2018,10:37,mikeando90,Disappointed in @curryspcworld for stopping pre-orders on #GalaxyS9 even though after speaking to their #customerservice they say there is plenty in stock! What is going on? #poorcustomerservice #samsung #s9 #s9plus #reply #answer,False,
5055,3203,08/03/2018,10:42,mokong101,@TeamKnowhowUK @curryspcworld any update about my delivery please its for 7am -1059 . Your company cancelled the delivery  yesterday any way tracking it,False,
5056,3204,08/03/2018,10:51,lookingcat,"Just received email from Currys saying my order ready to collect and to please bring ""an email we’ve sent you which includes the order number"". But this one doesn't! Why not make things easy for me why not? ",False,
5057,3205,08/03/2018,10:53,gelliecustard,"@curryspcworld many thank to the chaps at your Southampton Road, near Fareham branch for helping me this morning.  I was was warmly welcomed to the store and even though I had been given wrong info on the phone from your customer services dept, it was sorted by the staff in store",False,
5058,3206,08/03/2018,10:59,devils50,@curryspcworld shocking how bad your customer experience is. Staff standing around whilst people queue; being sent to different stores. Won’t be rushing back,False,
5059,3207,08/03/2018,11:00,NBCSPhilly,"Vinny Curry played better this year. Still, his production just doesn't match his salary. @RoobNBCS: ",False,
5064,3212,08/03/2018,11:16,JumboNewsUK,"Colchester Currys PC World targeted in raid as thieves make off with electronics and cash
 ",False,
5065,3213,08/03/2018,11:17,mojoshorthouse1,"#Amazing! 360FLY #Panoramic 360 Action #Camcorder - Black save £269.03 Free C&amp;C, £69.97 at Currys PC World  #lduk via @LatestDealsUK",False,
5069,3217,08/03/2018,11:26,NeyaReborn,That looks smexy ,False,
5070,3218,08/03/2018,11:28,jeremyhagon,"Colchester Currys PC World targeted in raid as thieves make off with electronics and cash
 ",False,
5071,3219,08/03/2018,11:31,MythicDreamZ,@MSINotebookUK @NVIDIAGeForceUK @intel @nvidia @curryspcworld I'll give you 500,False,
5074,3222,08/03/2018,11:42,ColetteEckersle,Absolutely shocking service from Curry’s 3 wasted days for a delivery that still hasn’t arrived and was promised a phone call before 11 am today - will not be buying anything from you again @curryspcworld,False,
5075,3223,08/03/2018,11:43,Lynette_C,"@curryspcworld How is this ever considered convenient?  If it's in a store, why can't it be delivered to a different store or to a home address? ",False,
5076,3224,08/03/2018,11:43,warmsox,Waited a week for delivery from @curryspcworld only for it to turn up without the fitter. #wasteoftime #dreadfulservice,False,
5080,3228,08/03/2018,11:54,Kelhamcorp,"I'm at @CurrysPCWorld in London, Greater London w/ @bestphotos1962 ",False,
5081,3229,08/03/2018,11:55,WiganCurrys,Ask in store or  call / email Shell #Business #CurrysPCWorld #Wigan ,False,
5082,3230,08/03/2018,11:59,GBVoucherCodes,Voucher Code 10% Off at Currys PC World at Currys PC World  - 10% Off marked price on all Ho,False,
5083,3231,08/03/2018,11:59,GBVoucherCodes,Voucher Code £10 Off at Currys PC World at Currys PC World  - £10 Off marked price on 100s o,False,
5084,3232,08/03/2018,11:59,GBVoucherCodes,Voucher Code 10% Off at Currys PC World at Currys PC World  - 10% Off HP Printers over £39,False,
5085,3233,08/03/2018,11:59,GBVoucherCodes,Voucher Code £10 Off at Currys PC World at Currys PC World  - £10 Off selected Heating and A,False,
5086,3234,08/03/2018,11:59,GBVoucherCodes,"Voucher Code 15% Off at Currys PC World at Currys PC World  - 15% Off All TV stands

Retai",False,
5087,3235,08/03/2018,11:59,GBVoucherCodes,Voucher Code Save up to £200 at Currys PC World at Currys PC World  - Save up to £200 Off the marked,False,
5088,3236,08/03/2018,11:59,GBVoucherCodes,Voucher Code 10% Off at Currys PC World at Currys PC World  - 10% Off marked price on all bu,False,
5089,3237,08/03/2018,11:59,GBVoucherCodes,Voucher Code £10 Off at Currys PC World at Currys PC World  - £10 Off When You Spend £30 on,False,
5090,3238,08/03/2018,11:59,GBVoucherCodes,Voucher Code £50 Off at Currys PC World at Currys PC World  - £50 Off marked price on 100s o,False,
5091,3239,08/03/2018,12:00,HMarshall21,@curryspcworld are you able to confirm if your basildon store is now open after a power cut this morning please,False,
5092,3240,08/03/2018,12:00,Emilym___x,"@curryspcworld hi I never received my free deezer subscription with my Bose sounds system, can you please assist me in this matter",False,
5093,3241,08/03/2018,12:03,LouLou2109,"New offer down at @curryspcworld 
TVs for #bcfc fans ",False,
5094,3242,08/03/2018,12:04,LesWHU,@TeamKnowhowUK @ScottWyper @SamsungUK This is nothing to do with Samsung. Currys should deal with the issue. When you purchase a TV you should expect it to last a reasonable amount of time and it has not. Your contract is between yourself and Currys! CONSUMER RIGHTS!!,False,
5095,3243,08/03/2018,12:06,BeSparkled,"@curryspcworld waiting for my delivery for the 4th time, you have 54mins before my time slot has passed.
You owe me 4 days wages now!",False,
5096,3244,08/03/2018,12:11,kellysl9999,"@HPUK any way to DM you?purchased a printer from @Currys came with a 7month #instantink sticker on box, only 3 month subscription leaflet inside??Curry's said contact HP?",False,
5097,3245,08/03/2018,12:19,HPUK,"@kellysl9999 @Currys Hi Kelly, reach out to @HPsupport, they'll be able to help with this  ^Jay",False,
5098,3246,08/03/2018,12:21,Worthy3_,"@curryspcworld Is there any possible way a HUGE fan like me simply get a follow, it'd truly mean the world to me, this is my biggest dream! ",False,
5099,3247,08/03/2018,12:22,amzadams_,Why do big things like fridge freezers demand on delivering at any time they want and don’t care that your at work?!  @curryspcworld,False,
